STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,TOT,,415,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,MN,,417,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,WMN,,413,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,HGH,,476,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,LW,,392,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,TOT,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,TOT,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,TOT,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,TOT,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,TOT,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,TOT,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,TOT,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,TOT,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,MN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,MN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,MN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,MN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,MN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,MN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,MN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,MN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUEX,Years in education,L,Value,WMN,,21,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,WMN,,15,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUEX,Years in education,L,Value,WMN,,20,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUEX,Years in education,L,Value,WMN,,16,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUEX,Years in education,L,Value,WMN,,17,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,WMN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_EDUEX,Years in education,L,Value,TOT,,14,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_EDUEX,Years in education,L,Value,TOT,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_EDUEX,Years in education,L,Value,MN,,14,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_EDUEX,Years in education,L,Value,MN,,18,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_EDUEX,Years in education,L,Value,WMN,,14,,A,,YR,Years,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_EDUEX,Years in education,L,Value,WMN,,19,,A,,YR,Years,0,Units,,
